"","CHR","START","END","SPT5_T0_R2","SPT5_T0_R1","SPT5_T15_R1","SPT5_T15_R2"
"95","IV",385986,386386,16.4873371412387,12.6575713556594,7.13456096528717,12.2574280011406
"96","IV",407408,407808,6.34128351586103,8.43838090377292,13.3773018099134,13.1329585726506
"97","IV",411074,411474,36.779444391994,37.9727140669781,53.5092072396538,39.3988757179518
"98","IV",465055,465455,22.8286206570997,30.5891307761768,31.2137042231314,24.5148560022811
"99","IV",485398,485798,1.26825670317221,11.6027737426878,8.91820120660896,4.37765285755021
"100","IV",488440,488840,13.9508237348943,9.49317851674453,10.7018414479308,8.75530571510041
"101","IV",491085,491485,6.34128351586103,13.712368968631,23.1873231371833,17.5106114302008
"102","IV",507215,507615,17.7555938444109,9.49317851674453,11.5936615685917,10.5063668581205
"103","IV",524750,525150,8.87779692220544,13.712368968631,9.81002132726986,11.3818974296305
"104","IV",538916,539316,20.2921072507553,25.3151427113188,46.3746462743666,35.8967534319117
"105","IV",541828,542228,5.07302681268882,21.0959522594323,8.91820120660896,15.7595502871807
"106","IV",545937,546337,7.60954021903323,17.9315594205175,12.4854816892526,20.1372031447309
"107","IV",550923,551323,30.4381608761329,40.0823092929214,42.807365791723,28.8925088598314
"108","IV",556544,556944,27.9016474697885,17.9315594205175,17.8364024132179,21.012733716241
"109","IV",591840,592240,38.0477010951662,27.424737937262,28.5382438611487,28.8925088598314
"110","IV",593305,593705,3.80477010951662,6.32878567782969,33.8891645851141,32.3946311458715
"111","IV",599908,600308,36.779444391994,32.6987260021201,38.3482651884185,45.5275897185221
"112","IV",636054,636454,13.9508237348943,6.32878567782969,41.9155456710621,25.3903865737912
"113","IV",721701,722101,20.2921072507553,21.0959522594323,31.2137042231314,20.1372031447309
"114","IV",769088,769488,29.1699041729607,26.3699403242904,23.1873231371833,27.1414477168113
"115","IV",806165,806565,6.34128351586103,4.21919045188646,20.5118627752006,19.2616725732209
"116","IV",811733,812133,16.4873371412387,25.3151427113188,15.1609420512352,15.7595502871807
"117","IV",835982,836382,17.7555938444109,30.5891307761768,16.0527621718961,24.5148560022811
"118","IV",867659,868059,8.87779692220544,11.6027737426878,16.0527621718961,14.0084891441607
"119","IV",884314,884714,12.6825670317221,11.6027737426878,7.13456096528717,1.75106114302008
"120","IV",894042,894442,10.1460536253776,10.5479761297161,27.6464237404878,18.3861420017109
"121","IV",909386,909786,11.4143103285498,17.9315594205175,14.2691219305743,14.8840197156707
"122","IV",914755,915155,8.87779692220544,15.8219641945742,8.91820120660896,14.0084891441607
"123","IV",930400,930800,26.6333907666163,18.9863570334891,16.944582292557,24.5148560022811
"124","IV",955143,955543,2.53651340634441,10.5479761297161,22.2955030165224,30.6435700028514
"125","IV",976239,976639,22.8286206570997,18.9863570334891,21.4036828958615,17.5106114302008
"126","IV",1011480,1011880,31.7064175793051,30.5891307761768,25.862783499166,17.5106114302008
"127","IV",1013694,1014094,10.1460536253776,24.2603450983471,16.944582292557,16.6350808586908
"128","IV",1015966,1016366,7.60954021903323,7.3835832908013,14.2691219305743,21.888264287751
"129","IV",1055860,1056260,11.4143103285498,21.0959522594323,16.0527621718961,10.5063668581205
"130","IV",1080368,1080768,21.5603639539275,14.7671665816026,21.4036828958615,14.8840197156707
"131","IV",1087108,1087508,2.53651340634441,6.32878567782969,8.91820120660896,13.1329585726506
"132","IV",1150572,1150972,11.4143103285498,12.6575713556594,9.81002132726986,3.50212228604016
"133","IV",1156161,1156561,5.07302681268882,8.43838090377292,11.5936615685917,12.2574280011406
"134","IV",1161610,1162010,5.07302681268882,10.5479761297161,21.4036828958615,13.1329585726506
"135","IV",1164858,1165258,31.7064175793051,33.7535236150917,30.3218841024705,22.7637948592611
"136","IV",1182954,1183354,6.34128351586103,8.43838090377292,9.81002132726986,7.87977514359037
"137","IV",1195081,1195481,6.34128351586103,12.6575713556594,11.5936615685917,15.7595502871807
"138","IV",1233686,1234086,3.80477010951662,9.49317851674453,16.0527621718961,15.7595502871807
"139","IV",1242555,1242955,21.5603639539275,26.3699403242904,27.6464237404878,22.7637948592611
"140","IV",1266824,1267224,10.1460536253776,11.6027737426878,13.3773018099134,13.1329585726506
"141","IV",1278944,1279344,7.60954021903323,9.49317851674453,10.7018414479308,7.00424457208033
"142","IV",1289030,1289430,3.80477010951662,8.43838090377292,13.3773018099134,11.3818974296305
"143","IV",1301220,1301620,17.7555938444109,27.424737937262,21.4036828958615,8.75530571510041
"144","IV",1345280,1345680,7.60954021903323,12.6575713556594,21.4036828958615,18.3861420017109
"145","IV",1355568,1355968,20.2921072507553,28.4795355502336,10.7018414479308,18.3861420017109
"146","IV",1359513,1359913,25.3651340634441,26.3699403242904,16.944582292557,14.8840197156707
"147","IV",1362319,1362719,13.9508237348943,13.712368968631,20.5118627752006,21.888264287751
"148","IV",1401335,1401735,26.6333907666163,25.3151427113188,13.3773018099134,21.888264287751
"149","IV",1429086,1429486,22.8286206570997,34.8083212280633,34.780984705775,31.5191005743615
"150","IV",1434350,1434750,5.07302681268882,12.6575713556594,11.5936615685917,13.1329585726506
"151","IV",1450801,1451201,11.4143103285498,16.8767618075458,10.7018414479308,9.63083628661045
"152","IV",1459413,1459813,7.60954021903323,11.6027737426878,8.91820120660896,19.2616725732209
"153","IV",1468716,1469116,35.5111876888217,41.137106905893,36.5646249470968,23.6393254307711
"154","IV",1490148,1490548,44.3889846110272,44.3014997448078,35.6728048264359,26.2659171453012
"155","IV",1493226,1493626,21.5603639539275,14.7671665816026,2.67546036198269,11.3818974296305
"156","IV",1507164,1507564,12.6825670317221,15.8219641945742,50.8337468776711,35.8967534319117
"157","IV",1525003,1525403,50.7302681268882,56.9590711004672,14.2691219305743,13.1329585726506
"158","IX",68272,68672,22.8286206570997,44.3014997448078,23.1873231371833,29.7680394313414
"159","IX",77468,77868,6.34128351586103,3.16439283891484,11.5936615685917,7.87977514359037
"160","IX",84718,85118,6.34128351586103,6.32878567782969,5.35092072396538,10.5063668581205
"161","IX",99526,99926,35.5111876888217,35.8631188410349,35.6728048264359,26.2659171453012
"162","IX",138977,139377,27.9016474697885,23.2055474853755,12.4854816892526,28.8925088598314
"163","IX",169657,170057,6.34128351586103,5.27398806485807,20.5118627752006,21.012733716241
"164","IX",177503,177903,21.5603639539275,14.7671665816026,31.2137042231314,21.888264287751
"165","IX",197538,197938,8.87779692220544,14.7671665816026,14.2691219305743,14.8840197156707
"166","IX",232465,232865,43.120727907855,29.5343331632052,29.4300639818096,23.6393254307711
"167","IX",248977,249377,44.3889846110272,55.9042734874956,39.2400853090794,31.5191005743615
"168","IX",254213,254613,63.4128351586103,51.6850830356091,45.4828261537057,35.0212228604016
"169","IX",257129,257529,26.6333907666163,29.5343331632052,17.8364024132179,18.3861420017109
"170","IX",258268,258668,15.2190804380665,21.0959522594323,15.1609420512352,14.8840197156707
"171","IX",267858,268258,15.2190804380665,17.9315594205175,19.6200426545397,15.7595502871807
"172","IX",316230,316630,22.8286206570997,23.2055474853755,19.6200426545397,16.6350808586908
"173","IX",332914,333314,24.0968773602719,25.3151427113188,27.6464237404878,28.0169782883213
"174","IX",336072,336472,11.4143103285498,18.9863570334891,8.91820120660896,7.00424457208033
"175","IX",338608,339008,26.6333907666163,12.6575713556594,3.56728048264359,7.00424457208033
"176","IX",382189,382589,27.9016474697885,18.9863570334891,30.3218841024705,25.3903865737912
"177","IX",384175,384575,31.7064175793051,20.0411546464607,24.0791432578442,13.1329585726506
"178","IX",386475,386875,22.8286206570997,29.5343331632052,29.4300639818096,17.5106114302008
"179","IX",388629,389029,12.6825670317221,10.5479761297161,12.4854816892526,5.25318342906025
"180","IX",439483,439883,90.0462259252266,56.9590711004672,18.7282225338788,26.2659171453012
"181","MT",15455,15855,34.2429309856495,24.2603450983471,0.891820120660896,2.62659171453012
"182","MT",36613,37013,27.9016474697885,17.9315594205175,2.67546036198269,2.62659171453012
"183","MT",43320,43720,13.9508237348943,13.712368968631,3.56728048264359,2.62659171453012
"184","MT",79570,79970,46.9254980173716,39.0275116799497,8.91820120660896,11.3818974296305
"185","V",6118,6518,25.3651340634441,37.9727140669781,12.4854816892526,14.0084891441607
"186","V",13198,13598,5.07302681268882,8.43838090377292,14.2691219305743,7.00424457208033
"187","V",41979,42379,21.5603639539275,16.8767618075458,24.0791432578442,27.1414477168113
"188","V",53331,53731,46.9254980173716,34.8083212280633,32.1055243437923,18.3861420017109
"189","V",69163,69563,79.9001722998489,55.9042734874956,32.1055243437923,34.1456922888916
"190","V",80053,80453,5.07302681268882,6.32878567782969,19.6200426545397,13.1329585726506
"191","V",85045,85445,51.9985248300604,70.6714400690982,40.1319054297403,32.3946311458715
"192","V",86323,86723,11.4143103285498,13.712368968631,7.13456096528717,9.63083628661045
"193","V",117732,118132,38.0477010951662,35.8631188410349,48.1582865156884,37.6478145749318
"194","V",123153,123553,27.9016474697885,35.8631188410349,28.5382438611487,35.8967534319117
"195","V",140624,141024,73.5588887839879,53.7946782615524,25.862783499166,28.8925088598314
"196","V",152738,153138,25.3651340634441,13.712368968631,15.1609420512352,11.3818974296305
"197","V",174651,175051,10.1460536253776,17.9315594205175,22.2955030165224,24.5148560022811
"198","V",191974,192374,29.1699041729607,34.8083212280633,40.1319054297403,34.1456922888916
"199","V",194764,195164,6.34128351586103,14.7671665816026,12.4854816892526,15.7595502871807
"200","V",211954,212354,13.9508237348943,12.6575713556594,8.91820120660896,21.888264287751
"201","V",222214,222614,22.8286206570997,25.3151427113188,32.9973444644532,28.0169782883213
"202","V",225360,225760,8.87779692220544,15.8219641945742,13.3773018099134,9.63083628661045
"203","V",242054,242454,17.7555938444109,27.424737937262,13.3773018099134,21.888264287751
"204","V",261484,261884,5.07302681268882,6.32878567782969,21.4036828958615,23.6393254307711
"205","V",264235,264635,2.53651340634441,2.10959522594323,16.944582292557,15.7595502871807
"206","V",268400,268800,27.9016474697885,25.3151427113188,16.944582292557,24.5148560022811
"207","V",270190,270590,30.4381608761329,16.8767618075458,16.0527621718961,11.3818974296305
"208","V",279293,279693,0,3.16439283891484,16.944582292557,8.75530571510041
"209","V",280924,281324,21.5603639539275,34.8083212280633,38.3482651884185,35.0212228604016
"210","V",284530,284930,31.7064175793051,42.1919045188646,32.9973444644532,29.7680394313414
"211","V",295076,295476,8.87779692220544,13.712368968631,16.0527621718961,15.7595502871807
"212","V",303425,303825,40.5842145015106,16.8767618075458,31.2137042231314,21.012733716241
"213","V",305871,306271,8.87779692220544,21.0959522594323,23.1873231371833,18.3861420017109
"214","V",311386,311786,15.2190804380665,22.1507498724039,28.5382438611487,28.0169782883213
"215","V",335423,335823,32.9746742824773,34.8083212280633,42.807365791723,35.8967534319117
"216","V",342802,343202,7.60954021903323,7.3835832908013,4.45910060330448,7.87977514359037
"217","V",349577,349977,12.6825670317221,11.6027737426878,21.4036828958615,20.1372031447309
"218","V",354864,355264,35.5111876888217,25.3151427113188,32.1055243437923,30.6435700028514
"219","V",362247,362647,26.6333907666163,15.8219641945742,14.2691219305743,20.1372031447309
"220","V",396324,396724,41.8524712046828,33.7535236150917,24.9709633785051,26.2659171453012
"221","V",409225,409625,13.9508237348943,11.6027737426878,2.67546036198269,6.12871400057029
"222","V",423036,423436,25.3651340634441,17.9315594205175,16.944582292557,14.8840197156707
"223","V",431080,431480,17.7555938444109,16.8767618075458,8.02638108594807,15.7595502871807
"224","V",435497,435897,17.7555938444109,30.5891307761768,10.7018414479308,8.75530571510041
"225","V",439129,439529,13.9508237348943,22.1507498724039,10.7018414479308,13.1329585726506
"226","V",441981,442381,58.3398083459214,65.3974520042401,49.9419267570102,35.8967534319117
"227","V",461800,462200,24.0968773602719,29.5343331632052,29.4300639818096,22.7637948592611
"228","V",467839,468239,15.2190804380665,14.7671665816026,22.2955030165224,19.2616725732209
"229","V",474454,474854,6.34128351586103,12.6575713556594,12.4854816892526,9.63083628661045
"230","V",491049,491449,45.6572413141994,35.8631188410349,25.862783499166,19.2616725732209
"231","V",492128,492528,7.60954021903323,15.8219641945742,7.13456096528717,10.5063668581205
"232","V",545049,545449,19.0238505475831,20.0411546464607,19.6200426545397,14.0084891441607
"233","V",546460,546860,6.34128351586103,5.27398806485807,11.5936615685917,9.63083628661045
"234","V",570046,570446,65.9493485649547,64.3426543912685,28.5382438611487,35.8967534319117
"235","VI",4745,5145,90.0462259252266,59.0686663264104,30.3218841024705,24.5148560022811
"236","VI",27832,28232,1.26825670317221,10.5479761297161,9.81002132726986,7.87977514359037
"237","VI",54925,55325,19.0238505475831,14.7671665816026,8.91820120660896,13.1329585726506
"238","VI",74663,75063,7.60954021903323,15.8219641945742,11.5936615685917,17.5106114302008
"239","VI",82060,82460,16.4873371412387,20.0411546464607,19.6200426545397,9.63083628661045
"240","VI",90512,90912,22.8286206570997,25.3151427113188,20.5118627752006,14.0084891441607
"241","VI",95373,95773,31.7064175793051,42.1919045188646,25.862783499166,18.3861420017109
"242","VI",106633,107033,15.2190804380665,12.6575713556594,35.6728048264359,34.1456922888916
"243","VI",176620,177020,3.80477010951662,8.43838090377292,29.4300639818096,21.012733716241
"244","VI",182984,183384,34.2429309856495,32.6987260021201,32.1055243437923,26.2659171453012
"245","VI",204715,205115,10.1460536253776,15.8219641945742,9.81002132726986,7.87977514359037
"246","VI",221504,221904,51.9985248300604,43.2467021318362,25.862783499166,26.2659171453012
"247","VI",223778,224178,24.0968773602719,9.49317851674453,15.1609420512352,18.3861420017109
"248","VI",225049,225449,69.7541186744713,74.8906305209846,59.7519480842801,33.2701617173816
"249","VI",251828,252228,6.34128351586103,13.712368968631,7.13456096528717,6.12871400057029
"250","VI",255496,255896,3.80477010951662,11.6027737426878,37.4564450677576,18.3861420017109
"251","VI",263109,263509,12.6825670317221,8.43838090377292,8.91820120660896,8.75530571510041
"252","VII",-53,347,57.0715516427492,42.1919045188646,21.4036828958615,13.1329585726506
"253","VII",23226,23626,25.3651340634441,26.3699403242904,31.2137042231314,23.6393254307711
"254","VII",67182,67582,8.87779692220544,21.0959522594323,16.944582292557,18.3861420017109
"255","VII",94734,95134,10.1460536253776,6.32878567782969,15.1609420512352,14.8840197156707
"256","VII",110469,110869,15.2190804380665,20.0411546464607,7.13456096528717,11.3818974296305
"257","VII",115470,115870,15.2190804380665,14.7671665816026,7.13456096528717,9.63083628661045
"258","VII",122216,122616,12.6825670317221,17.9315594205175,14.2691219305743,14.8840197156707
"259","VII",148976,149376,22.8286206570997,30.5891307761768,22.2955030165224,17.5106114302008
"260","VII",165710,166110,11.4143103285498,10.5479761297161,19.6200426545397,26.2659171453012
"261","VII",197117,197517,11.4143103285498,26.3699403242904,26.7546036198269,19.2616725732209
"262","VII",206345,206745,7.60954021903323,13.712368968631,17.8364024132179,12.2574280011406
"263","VII",271723,272123,59.6080650490937,62.2330591653253,52.6173871189929,44.6520591470121
"264","VII",277084,277484,22.8286206570997,18.9863570334891,16.0527621718961,21.012733716241
"265","VII",366055,366455,19.0238505475831,7.3835832908013,3.56728048264359,10.5063668581205
"266","VII",368342,368742,10.1460536253776,12.6575713556594,6.24274084462628,12.2574280011406
"267","VII",371169,371569,32.9746742824773,20.0411546464607,16.0527621718961,17.5106114302008
"268","VII",384648,385048,32.9746742824773,36.9179164540065,52.6173871189929,43.7765285755021
"269","VII",397877,398277,39.3159577983384,52.7398806485807,28.5382438611487,33.2701617173816
"270","VII",413196,413596,32.9746742824773,32.6987260021201,33.8891645851141,24.5148560022811
"271","VII",423036,423436,15.2190804380665,25.3151427113188,16.944582292557,16.6350808586908
"272","VII",428018,428418,11.4143103285498,12.6575713556594,20.5118627752006,22.7637948592611
"273","VII",433215,433615,13.9508237348943,17.9315594205175,24.9709633785051,18.3861420017109
"274","VII",433731,434131,5.07302681268882,8.43838090377292,4.45910060330448,7.87977514359037
"275","VII",438436,438836,25.3651340634441,23.2055474853755,16.0527621718961,23.6393254307711
"276","VII",472429,472829,3.80477010951662,9.49317851674453,22.2955030165224,14.8840197156707
"277","VII",483472,483872,40.5842145015106,26.3699403242904,23.1873231371833,17.5106114302008
"278","VII",516242,516642,11.4143103285498,17.9315594205175,17.8364024132179,14.8840197156707
"279","VII",525560,525960,8.87779692220544,8.43838090377292,20.5118627752006,14.8840197156707
"280","VII",528533,528933,10.1460536253776,16.8767618075458,21.4036828958615,18.3861420017109
"281","VII",547307,547707,17.7555938444109,24.2603450983471,31.2137042231314,24.5148560022811
"282","VII",555390,555790,21.5603639539275,14.7671665816026,6.24274084462628,9.63083628661045
"283","VII",557596,557996,11.4143103285498,10.5479761297161,15.1609420512352,12.2574280011406
"284","VII",560079,560479,6.34128351586103,12.6575713556594,12.4854816892526,14.0084891441607
"285","VII",576534,576934,15.2190804380665,18.9863570334891,12.4854816892526,15.7595502871807
"286","VII",584208,584608,5.07302681268882,7.3835832908013,14.2691219305743,9.63083628661045
"287","VII",592542,592942,29.1699041729607,31.6439283891484,48.1582865156884,38.5233451464418
"288","VII",598856,599256,11.4143103285498,16.8767618075458,28.5382438611487,31.5191005743615
"289","VII",609874,610274,25.3651340634441,32.6987260021201,42.807365791723,31.5191005743615
"290","VII",625234,625634,10.1460536253776,28.4795355502336,45.4828261537057,17.5106114302008
"291","VII",650909,651309,19.0238505475831,21.0959522594323,22.2955030165224,23.6393254307711
"292","VII",654090,654490,11.4143103285498,11.6027737426878,39.2400853090794,24.5148560022811
"293","VII",677699,678099,6.34128351586103,13.712368968631,19.6200426545397,18.3861420017109
"294","VII",700649,701049,7.60954021903323,18.9863570334891,9.81002132726986,11.3818974296305
"295","VII",702623,703023,15.2190804380665,11.6027737426878,19.6200426545397,14.0084891441607
"296","VII",706806,707206,12.6825670317221,7.3835832908013,6.24274084462628,9.63083628661045
"297","VII",726512,726912,27.9016474697885,27.424737937262,25.862783499166,16.6350808586908
"298","VII",733193,733593,15.2190804380665,16.8767618075458,22.2955030165224,14.8840197156707
"299","VII",739089,739489,15.2190804380665,32.6987260021201,19.6200426545397,24.5148560022811
"300","VII",753922,754322,5.07302681268882,7.3835832908013,17.8364024132179,14.0084891441607
"301","VII",756482,756882,6.34128351586103,9.49317851674453,11.5936615685917,11.3818974296305
"302","VII",766137,766537,17.7555938444109,21.0959522594323,24.9709633785051,17.5106114302008
"303","VII",774263,774663,24.0968773602719,27.424737937262,28.5382438611487,22.7637948592611
"304","VII",785580,785980,24.0968773602719,28.4795355502336,31.2137042231314,29.7680394313414
"305","VII",788252,788652,24.0968773602719,32.6987260021201,16.944582292557,25.3903865737912
"306","VII",809731,810131,19.0238505475831,29.5343331632052,29.4300639818096,35.8967534319117
"307","VII",823448,823848,12.6825670317221,9.49317851674453,8.02638108594807,7.00424457208033
"308","VII",856660,857060,43.120727907855,39.0275116799497,41.9155456710621,35.0212228604016
"309","VII",884011,884411,44.3889846110272,41.137106905893,27.6464237404878,24.5148560022811
"310","VII",894232,894632,8.87779692220544,9.49317851674453,15.1609420512352,10.5063668581205
"311","VII",905409,905809,41.8524712046828,58.0138687134388,54.4010273603147,36.7722840034217
"312","VII",914801,915201,10.1460536253776,17.9315594205175,10.7018414479308,7.87977514359037
"313","VII",920061,920461,41.8524712046828,28.4795355502336,17.8364024132179,22.7637948592611
"314","VII",951312,951712,6.34128351586103,4.21919045188646,14.2691219305743,13.1329585726506
"315","VII",974467,974867,17.7555938444109,12.6575713556594,29.4300639818096,16.6350808586908
"316","VII",976821,977221,15.2190804380665,17.9315594205175,28.5382438611487,19.2616725732209
"317","VII",987203,987603,38.0477010951662,37.9727140669781,34.780984705775,34.1456922888916
"318","VII",993812,994212,6.34128351586103,3.16439283891484,11.5936615685917,9.63083628661045
